Patron;H0_1;H0_2;Qmax_1;Qmax_2;PS1;PS2;Altura;Bomba
1.277;56.51477973;62.74495772;21.36794303;25.05437176;0.2791;0.7209;0;0
1.318;56.51477973;62.74495772;21.36794303;25.05437176;0.4324;0.5676;0;0
1.325;56.51477973;62.74495772;21.36794303;25.05437176;0.8438;0.1562;0;0
1.298;56.51477973;62.74495772;21.36794303;25.05437176;0.3873;0.6127;0;0
1.305;56.51477973;62.74495772;21.36794303;25.05437176;0.0625;0.9375;0;0
1.285;56.51477973;62.74495772;21.36794303;25.05437176;0.4;0.6;0;0
1.2;56.51477973;62.74495772;21.36794303;25.05437176;0.6357;0.3643;1;1
1.177;56.51477973;62.74495772;21.36794303;25.05437176;0.0309;0.9691;0;0
1.185;56.51477973;62.74495772;21.36794303;25.05437176;0.6479;0.3521;1;1
1.136;56.51477973;62.74495772;21.36794303;25.05437176;0.7;0.3;1;1
1.093;56.51477973;62.74495772;21.36794303;25.05437176;0.7439;0.2561;1;1
1.087;56.51477973;62.74495772;21.36794303;25.05437176;0.8696;0.1304;0;0
0.918;56.51477973;62.74495772;21.36794303;25.05437176;0.5541;0.4459;1;1
0.759;56.51477973;62.74495772;21.36794303;25.05437176;0.1408;0.8592;0;0
0.654;27.99226511;27.26322198;17.03922295;43.87443836;0.6512;0.3488;1;1
0.587;27.99226511;27.26322198;17.03922295;43.87443836;0.7231;0.2769;1;1
0.55;27.99226511;27.26322198;17.03922295;43.87443836;0.6218;0.3782;1;1
0.542;27.99226511;27.26322198;17.03922295;43.87443836;0.9859;0.0141;0;0
0.542;27.99226511;27.26322198;17.03922295;43.87443836;0.4606;0.5394;0;0
0.581;27.99226511;27.26322198;17.03922295;43.87443836;0;1;0;0
0.782;27.99226511;27.26322198;17.03922295;43.87443836;0.4844;0.5156;0;0
1.121;27.99226511;27.26322198;17.03922295;43.87443836;0.5455;0.4545;0;0
1.103;27.99226511;27.26322198;17.03922295;43.87443836;0.4194;0.5806;0;0
1.176;27.99226511;27.26322198;17.03922295;43.87443836;0.2299;0.7701;0;0
1.277;27.99226511;27.26322198;17.03922295;43.87443836;0.0556;0.9444;0;0
1.318;27.99226511;27.26322198;17.03922295;43.87443836;0.8108;0.1892;0;0
1.325;27.99226511;27.26322198;17.03922295;43.87443836;0.6395;0.3605;1;0
1.298;27.99226511;27.26322198;17.03922295;43.87443836;0.5373;0.4627;0;0
1.305;27.99226511;27.26322198;17.03922295;43.87443836;0.4487;0.5513;0;0
1.285;27.99226511;27.26322198;17.03922295;43.87443836;0.2314;0.7686;0;0
1.2;27.99226511;27.26322198;17.03922295;43.87443836;0.5294;0.4706;0;0
1.177;27.99226511;27.26322198;17.03922295;43.87443836;0.2727;0.7273;0;0
1.185;27.99226511;27.26322198;17.03922295;43.87443836;0.3154;0.6846;0;0
1.136;27.99226511;27.26322198;17.03922295;43.87443836;0.3841;0.6159;0;0
1.093;27.99226511;27.26322198;17.03922295;43.87443836;0.2048;0.7952;0;0
1.087;27.99226511;27.26322198;17.03922295;43.87443836;0.12;0.88;0;0
0.918;27.99226511;27.26322198;17.03922295;43.87443836;0.785;0.215;1;0
0.759;27.99226511;27.26322198;17.03922295;43.87443836;0.6081;0.3919;1;1
0.654;38.07773139;54.5768275;42.63705804;48.2683655;0.5556;0.4444;1;1
0.587;38.07773139;54.5768275;42.63705804;48.2683655;0.3806;0.6194;0;0
0.55;38.07773139;54.5768275;42.63705804;48.2683655;0.3158;0.6842;0;0
0.542;38.07773139;54.5768275;42.63705804;48.2683655;0.5481;0.4519;1;1
0.542;38.07773139;54.5768275;42.63705804;48.2683655;0.96;0.04;0;0
0.581;38.07773139;54.5768275;42.63705804;48.2683655;0.3946;0.6054;0;0
0.782;38.07773139;54.5768275;42.63705804;48.2683655;0.6633;0.3367;1;1
1.121;38.07773139;54.5768275;42.63705804;48.2683655;0.7527;0.2473;1;1
1.103;38.07773139;54.5768275;42.63705804;48.2683655;0.7805;0.2195;1;1
1.176;38.07773139;54.5768275;42.63705804;48.2683655;0.6774;0.3226;1;1
1.277;38.07773139;54.5768275;42.63705804;48.2683655;0.4622;0.5378;0;0
1.318;38.07773139;54.5768275;42.63705804;48.2683655;0.6975;0.3025;1;1
1.325;38.07773139;54.5768275;42.63705804;48.2683655;0.1481;0.8519;0;0
1.298;38.07773139;54.5768275;42.63705804;48.2683655;0.2987;0.7013;0;0
1.305;38.07773139;54.5768275;42.63705804;48.2683655;0.4375;0.5625;0;0
1.285;38.07773139;54.5768275;42.63705804;48.2683655;0.0426;0.9574;0;0
1.2;38.07773139;54.5768275;42.63705804;48.2683655;0.3672;0.6328;0;0
1.177;38.07773139;54.5768275;42.63705804;48.2683655;0.6907;0.3093;1;1
1.185;38.07773139;54.5768275;42.63705804;48.2683655;0.3551;0.6449;0;0
1.136;38.07773139;54.5768275;42.63705804;48.2683655;0.925;0.075;0;0
1.093;38.07773139;54.5768275;42.63705804;48.2683655;0.0455;0.9545;0;0
1.087;38.07773139;54.5768275;42.63705804;48.2683655;0.2541;0.7459;0;0
0.918;38.07773139;54.5768275;42.63705804;48.2683655;0.3958;0.6042;0;0
0.759;38.07773139;54.5768275;42.63705804;48.2683655;0.5217;0.4783;1;1
0.654;55.48570858;81.4105776;34.78417502;45.41992644;0.2909;0.7091;0;0
0.587;55.48570858;81.4105776;34.78417502;45.41992644;0.1562;0.8438;0;0
0.55;55.48570858;81.4105776;34.78417502;45.41992644;0.7632;0.2368;1;1
0.542;55.48570858;81.4105776;34.78417502;45.41992644;0.1918;0.8082;0;0
0.542;55.48570858;81.4105776;34.78417502;45.41992644;0.3388;0.6612;1;1
0.581;55.48570858;81.4105776;34.78417502;45.41992644;0.4646;0.5354;1;1
0.782;55.48570858;81.4105776;34.78417502;45.41992644;0.8316;0.1684;1;1
1.121;55.48570858;81.4105776;34.78417502;45.41992644;0.2841;0.7159;0;0
1.103;55.48570858;81.4105776;34.78417502;45.41992644;0.8679;0.1321;0;0
1.176;55.48570858;81.4105776;34.78417502;45.41992644;0.4;0.6;0;0
1.277;55.48570858;81.4105776;34.78417502;45.41992644;0.6966;0.3034;1;1
1.318;55.48570858;81.4105776;34.78417502;45.41992644;0.5092;0.4908;0;0
1.325;55.48570858;81.4105776;34.78417502;45.41992644;0.4826;0.5174;0;0
1.298;55.48570858;81.4105776;34.78417502;45.41992644;0.6;0.4;1;1
1.305;55.48570858;81.4105776;34.78417502;45.41992644;0.6197;0.3803;1;1
1.285;55.48570858;81.4105776;34.78417502;45.41992644;0.6129;0.3871;1;1
1.2;55.48570858;81.4105776;34.78417502;45.41992644;0.2209;0.7791;0;0
1.177;55.48570858;81.4105776;34.78417502;45.41992644;0.7966;0.2034;1;1
1.185;55.48570858;81.4105776;34.78417502;45.41992644;0.3478;0.6522;0;0
1.136;55.48570858;81.4105776;34.78417502;45.41992644;0.7723;0.2277;1;1
1.093;55.48570858;81.4105776;34.78417502;45.41992644;0.641;0.359;1;1
1.087;55.48570858;81.4105776;34.78417502;45.41992644;0.3623;0.6377;0;0
0.918;55.48570858;81.4105776;34.78417502;45.41992644;0.6957;0.3043;1;1
0.759;55.48570858;81.4105776;34.78417502;45.41992644;0.7245;0.2755;1;1
0.654;71.68733571;41.33487788;29.72360112;15.58886613;0.0875;0.9125;0;0
0.587;71.68733571;41.33487788;29.72360112;15.58886613;0.2522;0.7478;0;0
0.55;71.68733571;41.33487788;29.72360112;15.58886613;0.9538;0.0462;1;1
0.542;71.68733571;41.33487788;29.72360112;15.58886613;0.9512;0.0488;1;1
0.542;71.68733571;41.33487788;29.72360112;15.58886613;0.0506;0.9494;0;0
0.581;71.68733571;41.33487788;29.72360112;15.58886613;0.3929;0.6071;0;0
0.782;71.68733571;41.33487788;29.72360112;15.58886613;0.3094;0.6906;0;0
1.121;71.68733571;41.33487788;29.72360112;15.58886613;0.561;0.439;0;0
1.103;71.68733571;41.33487788;29.72360112;15.58886613;0.8276;0.1724;1;0
1.176;71.68733571;41.33487788;29.72360112;15.58886613;0.2366;0.7634;0;0
1.277;71.68733571;41.33487788;29.72360112;15.58886613;0.5172;0.4828;0;0
1.318;71.68733571;41.33487788;29.72360112;15.58886613;0.4878;0.5122;0;0
1.325;71.68733571;41.33487788;29.72360112;15.58886613;0.7593;0.2407;1;1
1.298;71.68733571;41.33487788;29.72360112;15.58886613;0.5227;0.4773;0;0
1.305;71.68733571;41.33487788;29.72360112;15.58886613;0.4034;0.5966;0;0
1.285;71.68733571;41.33487788;29.72360112;15.58886613;0.5897;0.4103;0;0
1.2;71.68733571;41.33487788;29.72360112;15.58886613;0.2018;0.7982;0;0
1.177;71.68733571;41.33487788;29.72360112;15.58886613;0.5858;0.4142;1;0
1.185;71.68733571;41.33487788;29.72360112;15.58886613;0.9032;0.0968;0;0
1.136;71.68733571;41.33487788;29.72360112;15.58886613;0.4608;0.5392;0;0
1.093;71.68733571;41.33487788;29.72360112;15.58886613;0.7475;0.2525;1;1
1.087;71.68733571;41.33487788;29.72360112;15.58886613;0.7157;0.2843;1;1
0.918;71.68733571;41.33487788;29.72360112;15.58886613;0.5414;0.4586;0;0
0.759;71.68733571;41.33487788;29.72360112;15.58886613;0.8252;0.1748;1;1
0.654;42.59005091;100.9724013;24.67996778;26.82644801;0.8916;0.1084;0;0
0.587;42.59005091;100.9724013;24.67996778;26.82644801;0.0441;0.9559;0;0
0.55;42.59005091;100.9724013;24.67996778;26.82644801;0;1;0;0
0.542;42.59005091;100.9724013;24.67996778;26.82644801;0.6033;0.3967;1;1
0.542;42.59005091;100.9724013;24.67996778;26.82644801;0.3923;0.6077;1;1
0.581;42.59005091;100.9724013;24.67996778;26.82644801;0.2056;0.7944;0;0
0.782;42.59005091;100.9724013;24.67996778;26.82644801;0.8372;0.1628;1;0
1.121;42.59005091;100.9724013;24.67996778;26.82644801;0.5412;0.4588;1;1
1.103;42.59005091;100.9724013;24.67996778;26.82644801;0.5;0.5;1;1
1.176;42.59005091;100.9724013;24.67996778;26.82644801;0.1111;0.8889;0;0
1.277;42.59005091;100.9724013;24.67996778;26.82644801;0.4712;0.5288;0;0
1.318;42.59005091;100.9724013;24.67996778;26.82644801;0.4755;0.5245;0;0
1.325;42.59005091;100.9724013;24.67996778;26.82644801;0.6952;0.3048;1;1
1.298;42.59005091;100.9724013;24.67996778;26.82644801;0.3542;0.6458;0;0
1.305;42.59005091;100.9724013;24.67996778;26.82644801;0.4091;0.5909;0;0
1.285;42.59005091;100.9724013;24.67996778;26.82644801;0.5762;0.4238;1;1
1.2;42.59005091;100.9724013;24.67996778;26.82644801;0.8468;0.1532;0;0
1.177;42.59005091;100.9724013;24.67996778;26.82644801;0.4286;0.5714;0;0
1.185;42.59005091;100.9724013;24.67996778;26.82644801;0.8974;0.1026;0;0
1.136;42.59005091;100.9724013;24.67996778;26.82644801;0.4885;0.5115;1;0
1.093;42.59005091;100.9724013;24.67996778;26.82644801;0.8571;0.1429;0;0
1.087;42.59005091;100.9724013;24.67996778;26.82644801;0.1287;0.8713;0;0
0.918;42.59005091;100.9724013;24.67996778;26.82644801;0.6559;0.3441;1;1
0.759;42.59005091;100.9724013;24.67996778;26.82644801;0.1068;0.8932;0;0
0.654;55.48570858;55.48570858;34.78417502;34.78417502;0.2;0.8;0;0
0.587;55.48570858;55.48570858;34.78417502;34.78417502;0.6061;0.3939;1;1
0.55;55.48570858;55.48570858;34.78417502;34.78417502;0.6237;0.3763;1;1
0.542;55.48570858;55.48570858;34.78417502;34.78417502;0.7368;0.2632;1;1
0.542;55.48570858;55.48570858;34.78417502;34.78417502;0.6087;0.3913;1;1
0.581;55.48570858;55.48570858;34.78417502;34.78417502;0.5195;0.4805;1;1
0.782;55.48570858;55.48570858;34.78417502;34.78417502;0.6232;0.3768;1;1
1.121;55.48570858;55.48570858;34.78417502;34.78417502;0.3947;0.6053;0;0
1.103;55.48570858;55.48570858;34.78417502;34.78417502;0.2097;0.7903;0;0
1.176;55.48570858;55.48570858;34.78417502;34.78417502;0.619;0.381;1;1
1.277;55.48570858;55.48570858;34.78417502;34.78417502;0.9318;0.0682;0;0
1.318;55.48570858;55.48570858;34.78417502;34.78417502;0.3716;0.6284;0;0
1.325;55.48570858;55.48570858;34.78417502;34.78417502;0.1216;0.8784;0;0
1.298;55.48570858;55.48570858;34.78417502;34.78417502;0.75;0.25;1;1
1.305;55.48570858;55.48570858;34.78417502;34.78417502;0.275;0.725;0;0
1.285;55.48570858;55.48570858;34.78417502;34.78417502;0.3333;0.6667;0;0
1.2;55.48570858;55.48570858;34.78417502;34.78417502;0.6187;0.3813;1;1
1.177;55.48570858;55.48570858;34.78417502;34.78417502;0.6241;0.3759;1;1
1.185;55.48570858;55.48570858;34.78417502;34.78417502;0.3182;0.6818;0;0
1.136;55.48570858;55.48570858;34.78417502;34.78417502;0.1519;0.8481;0;0
1.093;55.48570858;55.48570858;34.78417502;34.78417502;0.46;0.54;0;0
1.087;55.48570858;55.48570858;34.78417502;34.78417502;0.5467;0.4533;1;0
0.918;55.48570858;55.48570858;34.78417502;34.78417502;0.8878;0.1122;0;0
0.759;55.48570858;55.48570858;34.78417502;34.78417502;0.3167;0.6833;0;0
0.654;69.7922371;26.57670026;18.72817991;16.61402384;0.3455;0.6545;0;0
0.587;69.7922371;26.57670026;18.72817991;16.61402384;0.9703;0.0297;1;0
0.55;69.7922371;26.57670026;18.72817991;16.61402384;0.125;0.875;0;0
0.542;69.7922371;26.57670026;18.72817991;16.61402384;0.4615;0.5385;0;0
0.542;69.7922371;26.57670026;18.72817991;16.61402384;0.2267;0.7733;0;0
0.581;69.7922371;26.57670026;18.72817991;16.61402384;0.24;0.76;0;0
0.782;69.7922371;26.57670026;18.72817991;16.61402384;0;1;0;0
1.121;69.7922371;26.57670026;18.72817991;16.61402384;0.069;0.931;0;0
1.103;69.7922371;26.57670026;18.72817991;16.61402384;0.2766;0.7234;0;0
1.176;69.7922371;26.57670026;18.72817991;16.61402384;0.5563;0.4437;0;0
1.277;69.7922371;26.57670026;18.72817991;16.61402384;0.7447;0.2553;1;0
1.318;69.7922371;26.57670026;18.72817991;16.61402384;0.2202;0.7798;0;0
1.325;69.7922371;26.57670026;18.72817991;16.61402384;0.7;0.3;1;1
1.298;69.7922371;26.57670026;18.72817991;16.61402384;0.4057;0.5943;0;0
1.305;69.7922371;26.57670026;18.72817991;16.61402384;0.8;0.2;1;0
1.285;69.7922371;26.57670026;18.72817991;16.61402384;0.283;0.717;0;0
1.2;69.7922371;26.57670026;18.72817991;16.61402384;0.4409;0.5591;0;0
1.177;69.7922371;26.57670026;18.72817991;16.61402384;0.5172;0.4828;0;0
1.185;69.7922371;26.57670026;18.72817991;16.61402384;0.2589;0.7411;0;0
1.136;69.7922371;26.57670026;18.72817991;16.61402384;0.75;0.25;1;1
1.093;69.7922371;26.57670026;18.72817991;16.61402384;0.011;0.989;0;0
1.087;69.7922371;26.57670026;18.72817991;16.61402384;0.8387;0.1613;1;0
0.918;69.7922371;26.57670026;18.72817991;16.61402384;0.6056;0.3944;0;0
0.759;69.7922371;26.57670026;18.72817991;16.61402384;0.6111;0.3889;1;1
0.654;43.62579134;49.3713036;48.49619611;50.45435087;0.4345;0.5655;0;0
0.587;43.62579134;49.3713036;48.49619611;50.45435087;0.6852;0.3148;1;1
0.55;43.62579134;49.3713036;48.49619611;50.45435087;0.5468;0.4532;1;1
0.542;43.62579134;49.3713036;48.49619611;50.45435087;0.1818;0.8182;0;0
0.542;43.62579134;49.3713036;48.49619611;50.45435087;0.5026;0.4974;1;1
0.581;43.62579134;49.3713036;48.49619611;50.45435087;0.4196;0.5804;0;0
0.782;43.62579134;49.3713036;48.49619611;50.45435087;0.0125;0.9875;0;0
1.121;43.62579134;49.3713036;48.49619611;50.45435087;0.3784;0.6216;0;0
1.103;43.62579134;49.3713036;48.49619611;50.45435087;0.798;0.202;1;1
1.176;43.62579134;49.3713036;48.49619611;50.45435087;0.2959;0.7041;0;0
1.277;43.62579134;49.3713036;48.49619611;50.45435087;0.6689;0.3311;1;1
1.318;43.62579134;49.3713036;48.49619611;50.45435087;0.7204;0.2796;1;1
1.325;43.62579134;49.3713036;48.49619611;50.45435087;0.4348;0.5652;0;0
1.298;43.62579134;49.3713036;48.49619611;50.45435087;0.2716;0.7284;0;0
1.305;43.62579134;49.3713036;48.49619611;50.45435087;0.3152;0.6848;0;0
1.285;43.62579134;49.3713036;48.49619611;50.45435087;0.8684;0.1316;0;0
1.2;43.62579134;49.3713036;48.49619611;50.45435087;0.4777;0.5223;0;0
1.177;43.62579134;49.3713036;48.49619611;50.45435087;0.4815;0.5185;0;0
1.185;43.62579134;49.3713036;48.49619611;50.45435087;0.4815;0.5185;0;0
1.136;43.62579134;49.3713036;48.49619611;50.45435087;0.74;0.26;1;1
1.093;43.62579134;49.3713036;48.49619611;50.45435087;0.2051;0.7949;0;0
1.087;43.62579134;49.3713036;48.49619611;50.45435087;0.7266;0.2734;1;1
0.918;43.62579134;49.3713036;48.49619611;50.45435087;0.2569;0.7431;0;0
0.759;43.62579134;49.3713036;48.49619611;50.45435087;0.438;0.562;0;0
0.654;59.98190238;26.57670026;33.27872934;16.61402384;0.175;0.825;0;0
0.587;59.98190238;26.57670026;33.27872934;16.61402384;0.3577;0.6423;0;0
0.55;59.98190238;26.57670026;33.27872934;16.61402384;0.1538;0.8462;0;0
0.542;59.98190238;26.57670026;33.27872934;16.61402384;0.5915;0.4085;1;1
0.542;59.98190238;26.57670026;33.27872934;16.61402384;0.0526;0.9474;0;0
0.581;59.98190238;26.57670026;33.27872934;16.61402384;0.3594;0.6406;0;0
0.782;59.98190238;26.57670026;33.27872934;16.61402384;0.1702;0.8298;0;0
1.121;59.98190238;26.57670026;33.27872934;16.61402384;0.456;0.544;0;0
1.103;59.98190238;26.57670026;33.27872934;16.61402384;0.0494;0.9506;0;0
1.176;59.98190238;26.57670026;33.27872934;16.61402384;0.4043;0.5957;0;0
1.277;59.98190238;26.57670026;33.27872934;16.61402384;0.7576;0.2424;1;1
1.318;59.98190238;26.57670026;33.27872934;16.61402384;0.5886;0.4114;0;0
1.325;59.98190238;26.57670026;33.27872934;16.61402384;0.8413;0.1587;0;0
1.298;59.98190238;26.57670026;33.27872934;16.61402384;0.4933;0.5067;0;0
1.305;59.98190238;26.57670026;33.27872934;16.61402384;0.8354;0.1646;0;0
1.285;59.98190238;26.57670026;33.27872934;16.61402384;0.7438;0.2562;1;1
1.2;59.98190238;26.57670026;33.27872934;16.61402384;0.6316;0.3684;1;0
1.177;59.98190238;26.57670026;33.27872934;16.61402384;0.6891;0.3109;1;1
1.185;59.98190238;26.57670026;33.27872934;16.61402384;0.5307;0.4693;0;0
1.136;59.98190238;26.57670026;33.27872934;16.61402384;0.6506;0.3494;1;1
1.093;59.98190238;26.57670026;33.27872934;16.61402384;0.5497;0.4503;0;0
1.087;59.98190238;26.57670026;33.27872934;16.61402384;0.7717;0.2283;1;1
0.918;59.98190238;26.57670026;33.27872934;16.61402384;0.8211;0.1789;1;1
0.759;59.98190238;26.57670026;33.27872934;16.61402384;0.5926;0.4074;1;0
0.654;41.28750717;53.70318215;12.17178569;29.91092978;0.0204;0.9796;0;0
0.587;41.28750717;53.70318215;12.17178569;29.91092978;0.7217;0.2783;1;1
0.55;41.28750717;53.70318215;12.17178569;29.91092978;0.9672;0.0328;0;0
0.542;41.28750717;53.70318215;12.17178569;29.91092978;0.2656;0.7344;0;0
0.542;41.28750717;53.70318215;12.17178569;29.91092978;0.3894;0.6106;0;0
0.581;41.28750717;53.70318215;12.17178569;29.91092978;0.4828;0.5172;1;1
0.782;41.28750717;53.70318215;12.17178569;29.91092978;0.8409;0.1591;1;0
1.121;41.28750717;53.70318215;12.17178569;29.91092978;0.1646;0.8354;0;0
1.103;41.28750717;53.70318215;12.17178569;29.91092978;0.6351;0.3649;1;0
1.176;41.28750717;53.70318215;12.17178569;29.91092978;0.1429;0.8571;0;0
1.277;41.28750717;53.70318215;12.17178569;29.91092978;0;1;0;0
1.318;41.28750717;53.70318215;12.17178569;29.91092978;0.8438;0.1562;0;0
1.325;41.28750717;53.70318215;12.17178569;29.91092978;0.6771;0.3229;1;0
1.298;41.28750717;53.70318215;12.17178569;29.91092978;0.6455;0.3545;1;0
1.305;41.28750717;53.70318215;12.17178569;29.91092978;0.3361;0.6639;0;0
1.285;41.28750717;53.70318215;12.17178569;29.91092978;0.2959;0.7041;0;0
1.2;41.28750717;53.70318215;12.17178569;29.91092978;0.8469;0.1531;0;0
1.177;41.28750717;53.70318215;12.17178569;29.91092978;0.6953;0.3047;1;0
1.185;41.28750717;53.70318215;12.17178569;29.91092978;0.4728;0.5272;0;0
1.136;41.28750717;53.70318215;12.17178569;29.91092978;0.9655;0.0345;0;0
1.093;41.28750717;53.70318215;12.17178569;29.91092978;0.5222;0.4778;0;0
1.087;41.28750717;53.70318215;12.17178569;29.91092978;0.6429;0.3571;1;0
0.918;41.28750717;53.70318215;12.17178569;29.91092978;0.497;0.503;0;0
0.759;41.28750717;53.70318215;12.17178569;29.91092978;0.6713;0.3287;1;1
0.654;59.61164106;41.5686779;23.83181908;23.56930674;0.3418;0.6582;0;0
0.587;59.61164106;41.5686779;23.83181908;23.56930674;0.6087;0.3913;1;1
0.55;59.61164106;41.5686779;23.83181908;23.56930674;0.8;0.2;1;1
0.542;59.61164106;41.5686779;23.83181908;23.56930674;0.4393;0.5607;0;0
0.542;59.61164106;41.5686779;23.83181908;23.56930674;0.4052;0.5948;0;0
0.581;59.61164106;41.5686779;23.83181908;23.56930674;0.9865;0.0135;0;0
0.782;59.61164106;41.5686779;23.83181908;23.56930674;0.6;0.4;1;1
1.121;59.61164106;41.5686779;23.83181908;23.56930674;0.5167;0.4833;0;0
1.103;59.61164106;41.5686779;23.83181908;23.56930674;0.7222;0.2778;1;1
1.176;59.61164106;41.5686779;23.83181908;23.56930674;0.2721;0.7279;0;0
1.277;59.61164106;41.5686779;23.83181908;23.56930674;0.6304;0.3696;1;1
1.318;59.61164106;41.5686779;23.83181908;23.56930674;0.5612;0.4388;0;0
1.325;59.61164106;41.5686779;23.83181908;23.56930674;0.4964;0.5036;0;0
1.298;59.61164106;41.5686779;23.83181908;23.56930674;0.8969;0.1031;0;0
1.305;59.61164106;41.5686779;23.83181908;23.56930674;0.4417;0.5583;0;0
1.285;59.61164106;41.5686779;23.83181908;23.56930674;0.5342;0.4658;0;0
1.2;59.61164106;41.5686779;23.83181908;23.56930674;0.6923;0.3077;1;1
1.177;59.61164106;41.5686779;23.83181908;23.56930674;0.4579;0.5421;0;0
1.185;59.61164106;41.5686779;23.83181908;23.56930674;0.6939;0.3061;1;1
1.136;59.61164106;41.5686779;23.83181908;23.56930674;0.4745;0.5255;0;0
1.093;59.61164106;41.5686779;23.83181908;23.56930674;0.3931;0.6069;0;0
1.087;59.61164106;41.5686779;23.83181908;23.56930674;0.039;0.961;0;0
0.918;59.61164106;41.5686779;23.83181908;23.56930674;0.4178;0.5822;0;0
0.759;59.61164106;41.5686779;23.83181908;23.56930674;0.7925;0.2075;1;1
0.654;41.33487788;43.62579134;15.58886613;48.49619611;0.4571;0.5429;0;0
0.587;41.33487788;43.62579134;15.58886613;48.49619611;0.6259;0.3741;1;1
0.55;41.33487788;43.62579134;15.58886613;48.49619611;0.4404;0.5596;0;0
0.542;41.33487788;43.62579134;15.58886613;48.49619611;0.2655;0.7345;0;0
0.542;41.33487788;43.62579134;15.58886613;48.49619611;0.9412;0.0588;0;0
0.581;41.33487788;43.62579134;15.58886613;48.49619611;0.6577;0.3423;1;1
0.782;41.33487788;43.62579134;15.58886613;48.49619611;0.5175;0.4825;0;0
1.121;41.33487788;43.62579134;15.58886613;48.49619611;0.1889;0.8111;0;0
1.103;41.33487788;43.62579134;15.58886613;48.49619611;0.1818;0.8182;0;0
1.176;41.33487788;43.62579134;15.58886613;48.49619611;0.1;0.9;0;0
1.277;41.33487788;43.62579134;15.58886613;48.49619611;0.7273;0.2727;1;0
1.318;41.33487788;43.62579134;15.58886613;48.49619611;0.7027;0.2973;1;0
1.325;41.33487788;43.62579134;15.58886613;48.49619611;0.6533;0.3467;1;0
1.298;41.33487788;43.62579134;15.58886613;48.49619611;0.3429;0.6571;0;0
